"id","codigo","descripcion","seleccionable","created_at","updated_at"
"721","70200","Actividades de consultoría en gestión empresarial","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"722",NULL,"ACTIVIDADES DE ARQUITECTURA E INGENIERÍA; ENSAYOS Y ANÁLISIS TÉCNICOS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"723","71101","Servicios de arquitectura y planificación urbana y servicios conexos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"724","71102","Servicios de ingeniería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"725","71103","Servicios de agrimensura, topografía, cartografía, prospección y geofísica y servicios conexos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"726","71200","Ensayos y análisis técnicos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"727",NULL,"INVESTIGACIÓN CIENTÍFICA Y DESARROLLO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"728","72100","Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"729","72199","Investigaciones científicas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"730","72200","Investigaciones y desarrollo experimental en el campo de las ciencias sociales y las humanidades científica y desarrollo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"731",NULL,"PUBLICIDAD Y ESTUDIOS DE MERCADO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"732","73100","Publicidad","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"733","73200","Investigación de mercados y realización de encuestas de opinión publica","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"734",NULL,"OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"735","74100","Actividades de diseño especializado","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"736","74200","Actividades de fotografía","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"737","74900","Servicios profesionales y científicos ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"738",NULL,"ACTIVIDADES VETERINARIAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"739","75000","Actividades veterinarias","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"740",NULL,"ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"741",NULL,"ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"742","77101","Alquiler de equipo de transporte terrestre","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"743","77102","Alquiler de equipo de transporte acuático","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"744","77103","Alquiler de equipo de transporte por vía aérea","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"745","77210","Alquiler y arrendamiento de equipo de recreo y deportivo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"746","77220","Alquiler de cintas de video y discos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"747","77290","Alquiler de otros efectos personales y enseres domésticos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"748","77300","Alquiler de maquinaria y equipo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"749","77400","Arrendamiento de productos de propiedad intelectual","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"750",NULL,"ACTIVIDADES DE EMPLEO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"751","78100","Obtención y dotación de personal","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"752","78200","Actividades de las agencias de trabajo temporal","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"753","78300","Dotación de recursos humanos y gestión; gestión de las funciones de recursos humanos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"754",NULL,"ACTIVIDADES DE AGENCIAS DE VIAJES, OPERADORES TURÍSTICOS Y OTROS SERVICIOS DE RESERVA Y ACTIVIDADES CONEXAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"755","79110","Actividades de agencias de viajes y organizadores de viajes; actividades de asistencia a turistas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"756","79120","Actividades de los operadores turísticos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"757","79900","Otros servicios de reservas y actividades relacionadas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"758",NULL,"ACTIVIDADES DE INVESTIGACIÓN Y SEGURIDAD","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"759","80100","Servicios de seguridad privados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"760","80201","Actividades de servicios de sistemas de seguridad","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"761","80202","Actividades para la prestación de sistemas de seguridad","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"762","80300","Actividades de investigación","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"763",NULL,"ACTIVIDADES DE SERVICIOS A EDIFICIOS Y PAISAJISMO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"764","81100","Actividades combinadas de mantenimiento de edificios e instalaciones","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"765","81210","Limpieza general de edificios","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"766","81290","Otras actividades combinadas de mantenimiento de edificios e instalaciones ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"767","81300","Servicio de jardinería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"768",NULL,"ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINAS Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"769",NULL,"SERVICIOS ADMINISTRATIVOS DE OFICINAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"770","82110","Servicio de fotocopiado y similares, excepto en imprentas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"771","82200","Actividades de las centrales de llamadas (call center)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"772","82300","Organización de convenciones y ferias de negocios","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"773","82910","Actividades de agencias de cobro y oficinas de crédito","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"774","82921","Servicios de envase y empaque de productos alimenticios","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"775","82922","Servicios de envase y empaque de productos medicinales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"776","82929","Servicio de envase y empaque ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"777","82990","Actividades de apoyo empresariales ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"778",NULL,"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"779",NULL,"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"780","84110","Actividades de la Administración Pública en general","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"781","84111","Alcaldías Municipales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"782","84120","Regulación de las actividades de prestación de servicios sanitarios, educativos, culturales y otros servicios sociales, excepto seguridad social","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"783","84130","Regulación y facilitación de la actividad económica","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"784","84210","Actividades de administración y funcionamiento del Ministerio de Relaciones Exteriores","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"785","84220","Actividades de defensa","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"786","84230","Actividades de mantenimiento del orden público y de seguridad","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"787","84300","Actividades de planes de seguridad social de afiliación obligatoria","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"788",NULL,"ENSEÑANZA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"789","85101","Guardería educativa","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"790","85102","Enseñanza preescolar o parvularia","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"791","85103","Enseñanza primaria","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"792","85104","Servicio de educación preescolar y primaria integrada","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"793","85211","Enseñanza secundaria tercer ciclo (7°, 8° y 9°)","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"794","85212","Enseñanza secundaria de formación general bachillerato","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"795","85221","Enseñanza secundaria de formación técnica y profesional","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"796","85222","Enseñanza secundaria de formación técnica y profesional integrada con enseñanza primaria","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"797","85301","Enseñanza superior universitaria","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"798","85302","Enseñanza superior no universitaria","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"799","85303","Enseñanza superior integrada a educación secundaria y/o primaria","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"800","85410","Educación deportiva y recreativa","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"801","85420","Educación cultural","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"802","85490","Otros tipos de enseñanza n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"803","85499","Enseñanza formal","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"804","85500","Servicios de apoyo a la enseñanza","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"805",NULL,"ACTIVIDADES DE ATENCIÓN A LA SALUD HUMANA Y DE ASISTENCIA SOCIAL","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"806",NULL,"ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"807","86100","Actividades de hospitales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"808","86201","Clínicas médicas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"809","86202","Servicios de Odontología","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"810","86203","Servicios médicos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"811","86901","Servicios de análisis y estudios de diagnóstico","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"812","86902","Actividades de atención de la salud humana","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"813","86909","Otros Servicio relacionados con la salud ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"814",NULL,"ACTIVIDADES DE ATENCIÓN DE ENFERMERÍA EN INSTITUCIONES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"815","87100","Residencias de ancianos con atención de enfermería","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"816","87200","Instituciones dedicadas al tratamiento del retraso mental, problemas de salud mental y el uso indebido de sustancias nocivas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"817","87300","Instituciones dedicadas al cuidado de ancianos y discapacitados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"818","87900","Actividades de asistencia a niños y jóvenes","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"819","87901","Otras actividades de atención en instituciones","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"820",NULL,"ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"821","88100","Actividades de asistencia sociales sin alojamiento para ancianos y discapacitados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"822","88900","Servicios sociales sin alojamiento ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"823",NULL,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREATIVAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"824",NULL,"ACTIVIDADES CREATIVAS ARTÍSTICAS Y DE ESPARCIMIENTO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"825","90000","Actividades creativas artísticas y de esparcimiento","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"826",NULL,"ACTIVIDADES BIBLIOTECAS, ARCHIVOS, MUSEOS Y OTRAS ACTIVIDADES CULTURALES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"827","91010","Actividades de bibliotecas y archivos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"828","91020","Actividades de museos y preservación de lugares y edificios históricos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"829","91030","Actividades de jardines botánicos, zoológicos y de reservas naturales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"830",NULL,"ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"831","92000","Actividades de juegos y apuestas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"832",NULL,"ACTIVIDADES DEPORTIVAS, DE ESPARCIMIENTO Y RECREATIVAS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"833","93110","Gestión de instalaciones deportivas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"834","93120","Actividades de clubes deportivos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"835","93190","Otras actividades deportivas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"836","93210","Actividades de parques de atracciones y parques temáticos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"837","93291","Discotecas y salas de baile","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"838","93298","Centros vacacionales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"839","93299","Actividades de esparcimiento ncp","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"840",NULL,"OTRAS ACTIVIDADES DE SERVICIOS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"841",NULL,"ACTIVIDADES DE ASOCIACIONES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"842","94110","Actividades de organizaciones empresariales y de empleadores","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"843","94120","Actividades de organizaciones profesionales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"844","94200","Actividades de sindicatos","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"845","94910","Actividades de organizaciones religiosas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"846","94920","Actividades de organizaciones políticas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"847","94990","Actividades de asociaciones n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"848",NULL,"REPARACIÓN DE COMPUTADORAS Y DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"849","95110","Reparación de computadoras y equipo periférico","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"850","95120","Reparación de equipo de comunicación","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"851","95210","Reparación de aparatos electrónicos de consumo","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"852","95220","Reparación de aparatos doméstico y equipo de hogar y jardín","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"853","95230","Reparación de calzado y artículos de cuero","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"854","95240","Reparación de muebles y accesorios para el hogar","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"855","95291","Reparación de instrumentos musicales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"856","95292","Servicios de cerrajería y copiado de llaves","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"857","95293","Reparación de joyas y relojes","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"858","95294","Reparación de bicicletas, sillas de ruedas y rodados n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"859","95299","Reparación de enseres personales n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"860",NULL,"OTRAS ACTIVIDADES DE SERVICIOS PERSONALES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"861","96010","Lavado y limpieza de prendas de tela y de piel, incluso la limpieza en seco","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"862","96020","Peluquería y otros tratamientos de belleza","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"863","96030","Pompas fúnebres y actividades conexas","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"864","96091","Servicios de sauna y otros servicios para la estética corporal n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"865","96092","Servicios n.c.p.","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"866",NULL,"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"867",NULL,"ACTIVIDAD DE LOS HOGARES EN CALIDAD DE EMPLEADORES DE PERSONAL DOMÉSTICO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"868","97000","Actividad de los hogares en calidad de empleadores de personal doméstico","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"869",NULL,"ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"870","98100","Actividades indiferenciadas de producción de bienes de los hogares privados para uso propio","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"871","98200","Actividades indiferenciadas de producción de servicios de los hogares privados para uso propio","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"872",NULL,"ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"873",NULL,"ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"874","99000","Actividades de organizaciones y órganos extraterritoriales","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"875",NULL,"EMPLEADOS Y OTRAS PERSONAS NATURALES","0","2025-07-30 14:37:34","2025-07-30 14:37:34"
"876","10001","Empleados","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"877","10002","Pensionado","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"878","10003","Estudiante","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"879","10004","Desempleado","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"880","10005","Otros","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
"881","10006","Comerciante","1","2025-07-30 14:37:34","2025-07-30 14:37:34"
